tag_id,platform,system,subsystem,equipment_id,equipment_type,signal_name,description_ko,io_type,data_type,unit,tag_class,value_basis,limit_basis,model_mapping,normal_or_initial,alarm_limits,trip_or_event_logic,priority,sample_ms,editable,gt_trip_behavior,source_url,notes
TSP.DRUM.HP.TEMP,Thermo VPP,HRSG,HP_DRUM,A-V-HP-101,DynamicDrum,TEMP,HP 드럼 온도,AI,REAL,K,M,M,A,DynamicDrum.temp,MODEL,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.HP.MASS_LIQ,Thermo VPP,HRSG,HP_DRUM,A-V-HP-101,DynamicDrum,MASS_LIQ,HP 드럼 액상 질량,AI,REAL,kg,M,M,A,DynamicDrum.mass_liq,MODEL,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.HP.MASS_STEAM,Thermo VPP,HRSG,HP_DRUM,A-V-HP-101,DynamicDrum,MASS_STEAM,HP 드럼 증기질량,AI,REAL,kg,M,M,A,DynamicDrum.mass_steam,MODEL,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.HP.FW_FLOW,Thermo VPP,HRSG,HP_DRUM,A-V-HP-101,DynamicDrum,FW_FLOW,HP 드럼 급수유량,AI,REAL,kg/s,M,M,A,DynamicDrum.fw_flow,MODEL,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.HP.STEAM_FLOW,Thermo VPP,HRSG,HP_DRUM,A-V-HP-101,DynamicDrum,STEAM_FLOW,HP 드럼 발생증기유량,AI,REAL,kg/s,M,M,A,DynamicDrum.steam_flow,MODEL,N/A,,INFO,100,N,decreases after GT trip,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.HP.RECIRC_FLOW,Thermo VPP,HRSG,HP_DRUM,A-V-HP-101,DynamicDrum,RECIRC_FLOW,HP 증발기 순환유량,AI,REAL,kg/s,M,M,A,DynamicDrum.recirc_flow,MODEL,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.HP.LEVEL_SP,Thermo VPP,HRSG,HP_DRUM,A-V-HP-101,DynamicDrum,LEVEL_SP,HP 드럼 수위 설정값,AO,REAL,%,A,A,A,User assumption,A:0 % deviation,A:L=-10%; LL=-20%; H=+10%; HH=+20%,,INFO,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.HP.LIC_OUT,Thermo VPP,HRSG,HP_DRUM,A-V-HP-101,DynamicDrum,LIC_OUT,HP 드럼 수위조절기 출력,AO,REAL,%,M,M,A,DynamicDrum.lic_out,MODEL,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.HP.FCV_POS,Thermo VPP,HRSG,HP_DRUM,A-V-HP-101,DynamicDrum,FCV_POS,HP 급수조절밸브 개도,AI,REAL,%,A,A,A,User assumption,MODEL,N/A,,INFO,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.HP.LEVEL_L,Thermo VPP,HRSG,HP_DRUM,A-V-HP-101,DynamicDrum,LEVEL_L,HP 드럼 수위 Low 알람,DI,BOOL,BOOL,T,T,A,Derived alarm/event,MODEL,A:L=-10%; LL=-20%; H=+10%; HH=+20%,,HIGH,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.HP.LEVEL_LL,Thermo VPP,HRSG,HP_DRUM,A-V-HP-101,DynamicDrum,LEVEL_LL,HP 드럼 수위 Low-Low Trip,DI,BOOL,BOOL,T,T,A,Derived alarm/event,MODEL,A:L=-10%; LL=-20%; H=+10%; HH=+20%,LEVEL_LL=1 for USER_EDIT delay,TRIP,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.HP.LEVEL_H,Thermo VPP,HRSG,HP_DRUM,A-V-HP-101,DynamicDrum,LEVEL_H,HP 드럼 수위 High 알람,DI,BOOL,BOOL,T,T,A,Derived alarm/event,MODEL,A:L=-10%; LL=-20%; H=+10%; HH=+20%,,HIGH,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.HP.LEVEL_HH,Thermo VPP,HRSG,HP_DRUM,A-V-HP-101,DynamicDrum,LEVEL_HH,HP 드럼 수위 High-High Trip,DI,BOOL,BOOL,T,T,A,Derived alarm/event,MODEL,A:L=-10%; LL=-20%; H=+10%; HH=+20%,LEVEL_HH=1 for USER_EDIT delay,TRIP,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.HP.PRESS_H,Thermo VPP,HRSG,HP_DRUM,A-V-HP-101,DynamicDrum,PRESS_H,HP 드럼 압력 High 알람,DI,BOOL,BOOL,T,T,A,Derived alarm/event,MODEL,USER_EDIT,,HIGH,100,Y,decreases after GT trip,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.HP.PRESS_HH,Thermo VPP,HRSG,HP_DRUM,A-V-HP-101,DynamicDrum,PRESS_HH,HP 드럼 압력 High-High Trip,DI,BOOL,BOOL,T,T,A,Derived alarm/event,MODEL,USER_EDIT,PRESS_HH=1 for USER_EDIT delay,TRIP,100,Y,decreases after GT trip,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.HP.CTRL_MODE,Thermo VPP,HRSG,HP_DRUM,A-V-HP-101,DynamicDrum,CTRL_MODE,HP 드럼 수위제어 모드,DI,ENUM,-,T,T,A,Derived alarm/event,MODEL,N/A,,INFO,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.IP.PRESS,Thermo VPP,HRSG,IP_DRUM,A-V-IP-201,DynamicDrum,PRESS,IP 드럼 압력,AI,REAL,Pa,M,M,A,DynamicDrum.press,A:3.0 MPa,N/A,,INFO,100,N,decreases after GT trip,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.IP.LEVEL,Thermo VPP,HRSG,IP_DRUM,A-V-IP-201,DynamicDrum,LEVEL,IP 드럼 수위,AI,REAL,%,M,M,A,DynamicDrum.level,A:0 % deviation,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.IP.TEMP,Thermo VPP,HRSG,IP_DRUM,A-V-IP-201,DynamicDrum,TEMP,IP 드럼 온도,AI,REAL,K,M,M,A,DynamicDrum.temp,MODEL,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.IP.MASS_LIQ,Thermo VPP,HRSG,IP_DRUM,A-V-IP-201,DynamicDrum,MASS_LIQ,IP 드럼 액상 질량,AI,REAL,kg,M,M,A,DynamicDrum.mass_liq,MODEL,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.IP.MASS_STEAM,Thermo VPP,HRSG,IP_DRUM,A-V-IP-201,DynamicDrum,MASS_STEAM,IP 드럼 증기질량,AI,REAL,kg,M,M,A,DynamicDrum.mass_steam,MODEL,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.IP.FW_FLOW,Thermo VPP,HRSG,IP_DRUM,A-V-IP-201,DynamicDrum,FW_FLOW,IP 드럼 급수유량,AI,REAL,kg/s,M,M,A,DynamicDrum.fw_flow,MODEL,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.IP.STEAM_FLOW,Thermo VPP,HRSG,IP_DRUM,A-V-IP-201,DynamicDrum,STEAM_FLOW,IP 드럼 발생증기유량,AI,REAL,kg/s,M,M,A,DynamicDrum.steam_flow,MODEL,N/A,,INFO,100,N,decreases after GT trip,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.IP.RECIRC_FLOW,Thermo VPP,HRSG,IP_DRUM,A-V-IP-201,DynamicDrum,RECIRC_FLOW,IP 증발기 순환유량,AI,REAL,kg/s,M,M,A,DynamicDrum.recirc_flow,MODEL,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.IP.LEVEL_SP,Thermo VPP,HRSG,IP_DRUM,A-V-IP-201,DynamicDrum,LEVEL_SP,IP 드럼 수위 설정값,AO,REAL,%,A,A,A,User assumption,A:0 % deviation,A:L=-10%; LL=-20%; H=+10%; HH=+20%,,INFO,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.IP.LIC_OUT,Thermo VPP,HRSG,IP_DRUM,A-V-IP-201,DynamicDrum,LIC_OUT,IP 드럼 수위조절기 출력,AO,REAL,%,M,M,A,DynamicDrum.lic_out,MODEL,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.IP.FCV_POS,Thermo VPP,HRSG,IP_DRUM,A-V-IP-201,DynamicDrum,FCV_POS,IP 급수조절밸브 개도,AI,REAL,%,A,A,A,User assumption,MODEL,N/A,,INFO,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.IP.LEVEL_L,Thermo VPP,HRSG,IP_DRUM,A-V-IP-201,DynamicDrum,LEVEL_L,IP 드럼 수위 Low 알람,DI,BOOL,BOOL,T,T,A,Derived alarm/event,MODEL,A:L=-10%; LL=-20%; H=+10%; HH=+20%,,HIGH,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.IP.LEVEL_LL,Thermo VPP,HRSG,IP_DRUM,A-V-IP-201,DynamicDrum,LEVEL_LL,IP 드럼 수위 Low-Low Trip,DI,BOOL,BOOL,T,T,A,Derived alarm/event,MODEL,A:L=-10%; LL=-20%; H=+10%; HH=+20%,LEVEL_LL=1 for USER_EDIT delay,TRIP,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.IP.LEVEL_H,Thermo VPP,HRSG,IP_DRUM,A-V-IP-201,DynamicDrum,LEVEL_H,IP 드럼 수위 High 알람,DI,BOOL,BOOL,T,T,A,Derived alarm/event,MODEL,A:L=-10%; LL=-20%; H=+10%; HH=+20%,,HIGH,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.IP.LEVEL_HH,Thermo VPP,HRSG,IP_DRUM,A-V-IP-201,DynamicDrum,LEVEL_HH,IP 드럼 수위 High-High Trip,DI,BOOL,BOOL,T,T,A,Derived alarm/event,MODEL,A:L=-10%; LL=-20%; H=+10%; HH=+20%,LEVEL_HH=1 for USER_EDIT delay,TRIP,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.IP.PRESS_H,Thermo VPP,HRSG,IP_DRUM,A-V-IP-201,DynamicDrum,PRESS_H,IP 드럼 압력 High 알람,DI,BOOL,BOOL,T,T,A,Derived alarm/event,MODEL,USER_EDIT,,HIGH,100,Y,decreases after GT trip,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.IP.PRESS_HH,Thermo VPP,HRSG,IP_DRUM,A-V-IP-201,DynamicDrum,PRESS_HH,IP 드럼 압력 High-High Trip,DI,BOOL,BOOL,T,T,A,Derived alarm/event,MODEL,USER_EDIT,PRESS_HH=1 for USER_EDIT delay,TRIP,100,Y,decreases after GT trip,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.IP.CTRL_MODE,Thermo VPP,HRSG,IP_DRUM,A-V-IP-201,DynamicDrum,CTRL_MODE,IP 드럼 수위제어 모드,DI,ENUM,-,T,T,A,Derived alarm/event,MODEL,N/A,,INFO,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.LP.PRESS,Thermo VPP,HRSG,LP_DRUM,A-V-LP-301,DynamicDrum,PRESS,LP 드럼 압력,AI,REAL,Pa,M,M,A,DynamicDrum.press,A:0.5 MPa,N/A,,INFO,100,N,decreases after GT trip,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.LP.LEVEL,Thermo VPP,HRSG,LP_DRUM,A-V-LP-301,DynamicDrum,LEVEL,LP 드럼 수위,AI,REAL,%,M,M,A,DynamicDrum.level,A:0 % deviation,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.LP.TEMP,Thermo VPP,HRSG,LP_DRUM,A-V-LP-301,DynamicDrum,TEMP,LP 드럼 온도,AI,REAL,K,M,M,A,DynamicDrum.temp,MODEL,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.LP.MASS_LIQ,Thermo VPP,HRSG,LP_DRUM,A-V-LP-301,DynamicDrum,MASS_LIQ,LP 드럼 액상 질량,AI,REAL,kg,M,M,A,DynamicDrum.mass_liq,MODEL,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.LP.MASS_STEAM,Thermo VPP,HRSG,LP_DRUM,A-V-LP-301,DynamicDrum,MASS_STEAM,LP 드럼 증기질량,AI,REAL,kg,M,M,A,DynamicDrum.mass_steam,MODEL,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.LP.FW_FLOW,Thermo VPP,HRSG,LP_DRUM,A-V-LP-301,DynamicDrum,FW_FLOW,LP 드럼 급수유량,AI,REAL,kg/s,M,M,A,DynamicDrum.fw_flow,MODEL,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.LP.STEAM_FLOW,Thermo VPP,HRSG,LP_DRUM,A-V-LP-301,DynamicDrum,STEAM_FLOW,LP 드럼 발생증기유량,AI,REAL,kg/s,M,M,A,DynamicDrum.steam_flow,MODEL,N/A,,INFO,100,N,decreases after GT trip,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.LP.RECIRC_FLOW,Thermo VPP,HRSG,LP_DRUM,A-V-LP-301,DynamicDrum,RECIRC_FLOW,LP 증발기 순환유량,AI,REAL,kg/s,M,M,A,DynamicDrum.recirc_flow,MODEL,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.LP.LEVEL_SP,Thermo VPP,HRSG,LP_DRUM,A-V-LP-301,DynamicDrum,LEVEL_SP,LP 드럼 수위 설정값,AO,REAL,%,A,A,A,User assumption,A:0 % deviation,A:L=-10%; LL=-20%; H=+10%; HH=+20%,,INFO,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.LP.LIC_OUT,Thermo VPP,HRSG,LP_DRUM,A-V-LP-301,DynamicDrum,LIC_OUT,LP 드럼 수위조절기 출력,AO,REAL,%,M,M,A,DynamicDrum.lic_out,MODEL,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.LP.FCV_POS,Thermo VPP,HRSG,LP_DRUM,A-V-LP-301,DynamicDrum,FCV_POS,LP 급수조절밸브 개도,AI,REAL,%,A,A,A,User assumption,MODEL,N/A,,INFO,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.LP.LEVEL_L,Thermo VPP,HRSG,LP_DRUM,A-V-LP-301,DynamicDrum,LEVEL_L,LP 드럼 수위 Low 알람,DI,BOOL,BOOL,T,T,A,Derived alarm/event,MODEL,A:L=-10%; LL=-20%; H=+10%; HH=+20%,,HIGH,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.LP.LEVEL_LL,Thermo VPP,HRSG,LP_DRUM,A-V-LP-301,DynamicDrum,LEVEL_LL,LP 드럼 수위 Low-Low Trip,DI,BOOL,BOOL,T,T,A,Derived alarm/event,MODEL,A:L=-10%; LL=-20%; H=+10%; HH=+20%,LEVEL_LL=1 for USER_EDIT delay,TRIP,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.LP.LEVEL_H,Thermo VPP,HRSG,LP_DRUM,A-V-LP-301,DynamicDrum,LEVEL_H,LP 드럼 수위 High 알람,DI,BOOL,BOOL,T,T,A,Derived alarm/event,MODEL,A:L=-10%; LL=-20%; H=+10%; HH=+20%,,HIGH,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.LP.LEVEL_HH,Thermo VPP,HRSG,LP_DRUM,A-V-LP-301,DynamicDrum,LEVEL_HH,LP 드럼 수위 High-High Trip,DI,BOOL,BOOL,T,T,A,Derived alarm/event,MODEL,A:L=-10%; LL=-20%; H=+10%; HH=+20%,LEVEL_HH=1 for USER_EDIT delay,TRIP,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.LP.PRESS_H,Thermo VPP,HRSG,LP_DRUM,A-V-LP-301,DynamicDrum,PRESS_H,LP 드럼 압력 High 알람,DI,BOOL,BOOL,T,T,A,Derived alarm/event,MODEL,USER_EDIT,,HIGH,100,Y,decreases after GT trip,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.LP.PRESS_HH,Thermo VPP,HRSG,LP_DRUM,A-V-LP-301,DynamicDrum,PRESS_HH,LP 드럼 압력 High-High Trip,DI,BOOL,BOOL,T,T,A,Derived alarm/event,MODEL,USER_EDIT,PRESS_HH=1 for USER_EDIT delay,TRIP,100,Y,decreases after GT trip,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.DRUM.LP.CTRL_MODE,Thermo VPP,HRSG,LP_DRUM,A-V-LP-301,DynamicDrum,CTRL_MODE,LP 드럼 수위제어 모드,DI,ENUM,-,T,T,A,Derived alarm/event,MODEL,N/A,,INFO,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Drum and drum-level control existence [M]; tag/setpoint [A/T]
TSP.ST.HP.PRESS_IN,Thermo VPP,ST,HP_TURBINE,A-ST-HP-101,StodolaTurbine,PRESS_IN,HP 터빈 입구압력,AI,REAL,Pa,M,M,A,StodolaTurbine.press_in,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.HP.TEMP_IN,Thermo VPP,ST,HP_TURBINE,A-ST-HP-101,StodolaTurbine,TEMP_IN,HP 터빈 입구온도,AI,REAL,K,M,M,A,StodolaTurbine.temp_in,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.HP.H_IN,Thermo VPP,ST,HP_TURBINE,A-ST-HP-101,StodolaTurbine,H_IN,HP 터빈 입구 비엔탈피,AI,REAL,J/kg,M,M,A,StodolaTurbine.h_in,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.HP.PRESS_OUT,Thermo VPP,ST,HP_TURBINE,A-ST-HP-101,StodolaTurbine,PRESS_OUT,HP 터빈 출구압력,AI,REAL,Pa,M,M,A,StodolaTurbine.press_out,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.HP.TEMP_OUT,Thermo VPP,ST,HP_TURBINE,A-ST-HP-101,StodolaTurbine,TEMP_OUT,HP 터빈 출구온도,AI,REAL,K,M,M,A,StodolaTurbine.temp_out,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.HP.H_OUT,Thermo VPP,ST,HP_TURBINE,A-ST-HP-101,StodolaTurbine,H_OUT,HP 터빈 출구 비엔탈피,AI,REAL,J/kg,M,M,A,StodolaTurbine.h_out,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.HP.MASS_FLOW,Thermo VPP,ST,HP_TURBINE,A-ST-HP-101,StodolaTurbine,MASS_FLOW,HP 터빈 증기 질량유량,AI,REAL,kg/s,M,M,A,StodolaTurbine.mass_flow,MODEL,N/A,,INFO,100,N,decreases after steam decay,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.HP.MECH_POWER,Thermo VPP,ST,HP_TURBINE,A-ST-HP-101,StodolaTurbine,MECH_POWER,HP 터빈 기계출력,AI,REAL,W,M,M,A,StodolaTurbine.mech_power,part of 277 MW ST total,N/A,,INFO,100,N,decreases after steam decay,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.HP.EFF_IS,Thermo VPP,ST,HP_TURBINE,A-ST-HP-101,StodolaTurbine,EFF_IS,HP 터빈 등엔트로피 효율,AI,REAL,%,M,M,A,StodolaTurbine.eff_is,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.HP.TCV_POS,Thermo VPP,ST,HP_TURBINE,A-ST-HP-101,StodolaTurbine,TCV_POS,HP 터빈 조절밸브 개도,AI,REAL,%,A,A,A,Assumed control valve mapping,MODEL,N/A,,INFO,100,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.HP.FLOW_LOW_EVT,Thermo VPP,ST,HP_TURBINE,A-ST-HP-101,StodolaTurbine,FLOW_LOW_EVT,HP 터빈 증기유량 저하 이벤트,DI,BOOL,BOOL,T,T,A,Derived event,MODEL,USER_EDIT,USER_EDIT,HIGH,100,Y,decreases after steam decay,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Stage presence [M]; equipment tag and valve mapping [A]
